match_id,tournament,year,surface,stage_code,any_tb,any_std_tb,regular_tb,match_tb,match_tb_set,tb_s3_regular,tb_s4,tb_s5,three_sets,comeback,winner_lost_s1,pre_olympic,olympic_period,olympics_tourn,same_country,same_language,ling_prox,rank_mean,wl_career_diff,rank_gap,single_top100,win,won_tb_s1,won_tb_s2,won_tb_s3,won_tb_s4,won_tb_s5,exp_mean,opp_rank_mean,lost_set1,tourn_year,won_regular_tb,won_any_tb,exp_mean_sq,ic_team,ic_team_dm
1558,Roland Garros,2024,Clay,2,0,0,0,0,,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,516.5,0.0727272727272727,333.0,0,0,0,0,0,0,0,11.0,161.5,1,Roland Garros_2024,0,0,121.0,81.0,18.014957264957268
1559,Roland Garros,2024,Clay,2,1,1,1,0,,0,0,0,1,0,1,1,1,0,0.0,0.0,0.0,139.5,0.02881152460984387,145.0,0,0,1,0,0,0,0,0.0,29.5,0,Roland Garros_2024,1,1,0.0,53.0,-9.985042735042732
1560,Roland Garros,2024,Clay,2,0,0,0,0,,0,0,0,1,0,1,1,1,0,0.0,0.0,0.0,26.0,0.07517482517482521,32.0,0,0,0,0,0,0,0,11.5,62.0,0,Roland Garros_2024,0,0,132.25,78.0,15.014957264957268
1561,Roland Garros,2024,Clay,2,0,0,0,0,,0,0,0,0,0,0,1,1,0,1.0,1.0,1.0,213.0,0.0,232.0,0,0,0,0,0,0,0,10.0,117.5,1,Roland Garros_2024,0,0,100.0,71.0,8.014957264957268
1562,Roland Garros,2024,Clay,2,0,0,0,0,,0,0,0,1,0,0,1,1,0,1.0,1.0,1.0,429.5,0.05925925925925934,7.0,0,0,0,0,0,0,0,12.0,431.0,1,Roland Garros_2024,0,0,144.0,25.0,-37.98504273504273
1563,Roland Garros,2024,Clay,2,1,1,1,0,,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,31.5,0.06931131435219595,15.0,0,0,0,0,0,0,0,15.0,16.5,1,Roland Garros_2024,0,0,225.0,84.5,21.514957264957268
1564,Roland Garros,2024,Clay,2,0,0,0,0,,0,0,0,1,0,0,1,1,0,0.0,1.0,1.0,45.5,0.1192116440484824,9.0,0,0,0,0,0,0,0,9.0,7.5,1,Roland Garros_2024,0,0,81.0,90.0,27.014957264957268
1565,Roland Garros,2024,Clay,2,1,1,1,0,,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,65.5,0.03900709219858162,7.0,0,0,0,0,0,0,0,0.0,107.5,1,Roland Garros_2024,0,0,0.0,64.5,1.5149572649572676
1566,Roland Garros,2024,Clay,2,1,1,1,0,,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,55.5,0.08269557823129259,5.0,0,0,0,0,0,0,0,12.0,66.0,1,Roland Garros_2024,0,0,144.0,20.0,-42.98504273504273
1567,Roland Garros,2024,Clay,2,1,1,1,0,,0,0,0,0,0,0,1,1,0,1.0,1.0,1.0,25.0,0.002501202501202449,0.0,0,0,0,0,0,0,0,8.0,104.5,1,Roland Garros_2024,0,0,64.0,91.0,28.014957264957268
1568,Roland Garros,2024,Clay,2,0,0,0,0,,0,0,0,0,0,0,1,1,0,0.0,1.0,1.0,639.5,0.02524544179523136,703.0,0,0,0,0,0,0,0,13.0,17.0,1,Roland Garros_2024,0,0,169.0,48.5,-14.485042735042732
1569,Roland Garros,2024,Clay,2,1,1,1,0,,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,663.0,0.0829471182412358,156.0,1,0,0,0,0,0,0,15.5,394.0,1,Roland Garros_2024,0,0,240.25,65.0,2.0149572649572676
1570,Roland Garros,2024,Clay,2,1,1,0,0,,1,0,0,1,0,0,1,1,0,0.0,0.0,0.0,728.0,0.04306632213608963,1312.0,0,0,0,0,0,0,0,4.0,101.5,1,Roland Garros_2024,0,1,16.0,44.5,-18.485042735042732
1571,Roland Garros,2024,Clay,2,0,0,0,0,,0,0,0,0,0,0,1,1,0,0.0,1.0,1.0,167.0,0.1203914031102569,178.0,0,0,0,0,0,0,0,9.0,14.0,1,Roland Garros_2024,0,0,81.0,15.5,-47.48504273504273
1572,Roland Garros,2024,Clay,2,1,1,1,0,,0,0,0,1,0,0,1,1,0,1.0,1.0,1.0,63.0,0.06080233079336622,24.0,0,0,0,1,0,0,0,22.0,15.5,1,Roland Garros_2024,1,1,484.0,80.0,17.014957264957268
1573,Roland Garros,2024,Clay,2,1,1,1,0,,0,0,0,1,0,1,1,1,0,0.0,0.0,0.0,124.0,0.03197004608294918,68.0,0,0,1,0,0,0,0,6.0,34.5,0,Roland Garros_2024,1,1,36.0,75.5,12.514957264957268
1574,Roland Garros,2024,Clay,2,1,1,1,0,,1,0,0,1,0,0,1,1,0,1.0,1.0,1.0,60.5,0.0595611285266458,1.0,0,0,0,0,0,0,0,0.0,40.5,1,Roland Garros_2024,0,1,0.0,67.0,4.014957264957268
1575,Roland Garros,2024,Clay,2,0,0,0,0,,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,331.5,0.08833333333333332,487.0,1,0,0,0,0,0,0,12.5,21.5,1,Roland Garros_2024,0,0,156.25,59.0,-3.9850427350427324
1576,Roland Garros,2024,Clay,2,0,0,0,0,,0,0,0,0,0,0,1,1,0,1.0,1.0,1.0,352.5,0.00661785412559851,157.0,0,0,0,0,0,0,0,9.0,27.5,1,Roland Garros_2024,0,0,81.0,51.0,-11.985042735042732
1577,Roland Garros,2024,Clay,2,0,0,0,0,,0,0,0,0,0,0,1,1,0,1.0,1.0,1.0,537.0,0.3333333333333333,220.0,0,0,0,0,0,0,0,4.5,659.5,1,Roland Garros_2024,0,0,20.25,71.0,8.014957264957268
1578,Roland Garros,2024,Clay,2,1,1,1,0,,0,0,0,0,0,0,1,1,0,1.0,1.0,1.0,74.5,,65.0,0,0,0,0,0,0,0,0.0,43.5,1,Roland Garros_2024,0,0,0.0,51.0,-11.985042735042732
1579,Roland Garros,2024,Clay,2,0,0,0,0,,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,34.5,0.04950617283950615,1.0,0,0,0,0,0,0,0,15.0,5.5,1,Roland Garros_2024,0,0,225.0,47.0,-15.985042735042732
1580,Roland Garros,2024,Clay,2,0,0,0,0,,0,0,0,1,0,0,1,1,0,0.0,0.0,0.0,11.5,,1.0,0,0,0,0,0,0,0,23.0,43.5,1,Roland Garros_2024,0,0,529.0,50.5,-12.485042735042732
1581,Roland Garros,2024,Clay,2,0,0,0,0,,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,68.0,0.02483682781724711,10.0,0,0,0,0,0,0,0,15.0,70.0,1,Roland Garros_2024,0,0,225.0,63.0,0.014957264957267569
1582,Roland Garros,2024,Clay,2,1,1,1,0,,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,50.0,0.005719514985129237,4.0,0,0,0,0,0,0,0,15.0,189.0,1,Roland Garros_2024,0,0,225.0,59.5,-3.4850427350427324
1583,Roland Garros,2024,Clay,2,1,1,1,0,,0,0,0,1,0,0,1,1,0,0.0,0.0,0.0,369.0,,560.0,0,0,0,0,0,0,0,0.0,18.0,1,Roland Garros_2024,0,0,0.0,63.0,0.014957264957267569
1584,Roland Garros,2024,Clay,2,1,1,1,0,,0,0,0,1,0,1,1,1,0,1.0,1.0,1.0,31.5,0.008230452674897193,1.0,0,0,0,0,0,0,0,0.0,98.5,0,Roland Garros_2024,0,0,0.0,71.0,8.014957264957268
1585,Roland Garros,2024,Clay,2,0,0,0,0,,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,73.5,0.1212664277180406,5.0,0,0,0,0,0,0,0,5.0,81.5,1,Roland Garros_2024,0,0,25.0,85.5,22.514957264957268
1586,Roland Garros,2024,Clay,2,1,1,1,0,,0,0,0,0,0,0,1,1,0,1.0,1.0,1.0,316.5,0.0625528317836011,61.0,1,0,0,0,0,0,0,18.5,435.0,1,Roland Garros_2024,0,0,342.25,89.0,26.014957264957268
1587,Roland Garros,2024,Clay,2,0,0,0,0,,0,0,0,1,0,0,1,1,0,1.0,1.0,1.0,97.5,0.1973684210526316,11.0,0,0,0,0,0,0,0,0.0,3.5,1,Roland Garros_2024,0,0,0.0,38.0,-24.985042735042732
1588,Roland Garros,2024,Clay,3,1,1,1,0,,0,0,0,0,0,0,1,1,0,1.0,1.0,1.0,45.0,0.01985049455307897,0.0,0,0,0,0,0,0,0,9.5,1.0,1,Roland Garros_2024,0,0,90.25,55.0,-7.985042735042732
1589,Roland Garros,2024,Clay,3,0,0,0,0,,0,0,0,1,0,1,1,1,0,1.0,1.0,1.0,161.5,0.01435574229691866,151.0,1,0,0,0,0,0,0,9.0,29.5,0,Roland Garros_2024,0,0,81.0,91.0,28.014957264957268
1590,Roland Garros,2024,Clay,3,0,0,0,0,,0,0,0,0,0,0,1,1,0,1.0,1.0,1.0,117.5,0.03869674185463656,123.0,0,0,0,0,0,0,0,13.5,62.0,1,Roland Garros_2024,0,0,182.25,80.0,17.014957264957268
1592,Roland Garros,2024,Clay,3,0,0,0,0,,0,0,0,1,0,1,1,1,0,0.0,0.0,0.0,7.5,0.02692944392196983,1.0,0,0,0,0,0,0,0,16.0,107.5,0,Roland Garros_2024,0,0,256.0,62.0,-0.9850427350427324
1593,Roland Garros,2024,Clay,3,1,1,1,0,,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,66.0,0.02250549450549455,22.0,0,0,0,0,0,0,0,8.5,104.5,1,Roland Garros_2024,0,0,72.25,68.0,5.014957264957268
1596,Roland Garros,2024,Clay,3,0,0,0,0,,0,0,0,1,0,1,1,1,0,0.0,0.0,0.0,15.5,0.01910815173527036,13.0,0,0,0,0,0,0,0,16.0,34.5,0,Roland Garros_2024,0,0,256.0,56.5,-6.485042735042732
1597,Roland Garros,2024,Clay,3,0,0,0,0,,0,0,0,0,0,0,1,1,0,1.0,1.0,1.0,40.5,0.008045881472861782,7.0,0,0,0,0,0,0,0,26.0,21.5,1,Roland Garros_2024,0,0,676.0,38.0,-24.985042735042732
1598,Roland Garros,2024,Clay,3,1,1,1,0,,0,0,0,0,0,0,1,1,0,0.0,1.0,1.0,27.5,0.01544027954839367,1.0,0,0,0,0,0,0,0,17.5,659.5,1,Roland Garros_2024,0,0,306.25,84.0,21.014957264957268
1599,Roland Garros,2024,Clay,3,0,0,0,0,,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,43.5,0.0276107377274693,7.0,0,0,0,0,0,0,0,15.0,5.5,1,Roland Garros_2024,0,0,225.0,23.5,-39.48504273504273
1600,Roland Garros,2024,Clay,3,0,0,0,0,,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,70.0,0.01964285714285718,8.0,0,0,0,0,0,0,0,0.0,43.5,1,Roland Garros_2024,0,0,0.0,67.5,4.514957264957268
1601,Roland Garros,2024,Clay,3,0,0,0,0,,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,189.0,0.2144093359046631,292.0,1,0,0,0,0,0,0,11.0,18.0,1,Roland Garros_2024,0,0,121.0,64.5,1.5149572649572676
1602,Roland Garros,2024,Clay,3,0,0,0,0,,0,0,0,1,0,0,1,1,0,1.0,1.0,1.0,98.5,0.1473684210526316,57.0,0,0,0,0,0,0,0,0.0,81.5,1,Roland Garros_2024,0,0,0.0,71.0,8.014957264957268
1604,Roland Garros,2024,Clay,4,0,0,0,0,,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,29.5,0.04232018933771908,1.0,0,0,0,0,0,0,0,9.5,1.0,1,Roland Garros_2024,0,0,90.25,65.5,2.5149572649572676
1605,Roland Garros,2024,Clay,4,0,0,0,0,,0,0,0,0,0,0,1,1,0,1.0,1.0,1.0,16.5,0.01710058017649063,1.0,0,0,0,0,0,0,0,20.5,62.0,1,Roland Garros_2024,0,0,420.25,46.0,-16.985042735042732
1606,Roland Garros,2024,Clay,4,1,1,1,0,,0,0,0,0,0,0,1,1,0,1.0,1.0,1.0,104.5,0.1578947368421052,9.0,0,0,0,0,0,0,0,8.0,107.5,1,Roland Garros_2024,0,0,64.0,71.0,8.014957264957268
1607,Roland Garros,2024,Clay,4,1,1,1,0,,0,0,0,0,0,0,1,1,0,1.0,1.0,1.0,14.0,0.02310606060606069,0.0,0,0,0,0,0,0,0,13.5,17.0,1,Roland Garros_2024,0,0,182.25,67.0,4.014957264957268
1608,Roland Garros,2024,Clay,4,0,0,0,0,,0,0,0,0,0,0,1,1,0,1.0,1.0,1.0,34.5,0.04750475047504754,3.0,1,0,0,0,0,0,0,9.5,21.5,1,Roland Garros_2024,0,0,90.25,90.0,27.014957264957268
1609,Roland Garros,2024,Clay,4,0,0,0,0,,0,0,0,0,0,0,1,1,0,1.0,1.0,1.0,659.5,0.04175824175824167,457.0,1,0,0,0,0,0,0,12.0,5.5,1,Roland Garros_2024,0,0,144.0,71.0,8.014957264957268
1611,Roland Garros,2024,Clay,4,1,1,1,0,,1,0,0,1,0,1,1,1,0,0.0,0.0,0.0,81.5,0.01980198019801993,5.0,0,0,1,0,0,0,0,14.0,3.5,0,Roland Garros_2024,1,1,196.0,39.0,-23.985042735042732
1612,Roland Garros,2024,Clay,5,0,0,0,0,,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,62.0,0.05446009389671358,6.0,0,0,0,0,0,0,0,9.5,1.0,1,Roland Garros_2024,0,0,90.25,39.0,-23.985042735042732
1613,Roland Garros,2024,Clay,5,0,0,0,0,,0,0,0,0,0,0,1,1,0,1.0,1.0,1.0,107.5,0.1028622540250447,69.0,0,0,0,0,0,0,0,6.5,17.0,1,Roland Garros_2024,0,0,42.25,35.0,-27.985042735042732
1614,Roland Garros,2024,Clay,5,0,0,0,0,,0,0,0,1,0,1,1,1,0,0.0,1.0,1.0,5.5,0.06283712425079746,1.0,0,0,0,0,0,0,0,15.0,21.5,0,Roland Garros_2024,0,0,225.0,90.0,27.014957264957268
1615,Roland Garros,2024,Clay,5,1,1,1,0,,0,0,0,1,0,0,1,1,0,1.0,1.0,1.0,18.0,0.006165839829907926,0.0,0,0,0,0,0,0,0,10.5,3.5,1,Roland Garros_2024,0,0,110.25,75.0,12.014957264957268
1616,Roland Garros,2024,Clay,6,0,0,0,0,,0,0,0,1,0,1,1,1,0,0.0,1.0,1.0,1.0,0.01057318491443759,0.0,0,0,0,0,0,0,0,21.0,17.0,0,Roland Garros_2024,0,0,441.0,48.5,-14.485042735042732
1617,Roland Garros,2024,Clay,6,0,0,0,0,,0,0,0,1,0,0,1,1,0,0.0,1.0,1.0,3.5,0.02406384127065708,1.0,0,0,0,0,0,0,0,19.5,21.5,1,Roland Garros_2024,0,0,380.25,69.0,6.014957264957268
1618,Roland Garros,2024,Clay,7,0,0,0,0,,0,0,0,0,0,0,1,1,0,1.0,1.0,1.0,21.5,0.03143728110001298,3.0,0,0,0,0,0,0,0,15.5,17.0,1,Roland Garros_2024,0,0,240.25,76.0,13.014957264957268
1619,US Open,2024,Hard,2,0,0,0,0,,0,0,0,0,0,0,0,1,0,1.0,1.0,1.0,401.0,0.046875,214.0,0,0,0,0,0,0,0,7.0,1.0,1,US Open_2024,0,0,49.0,46.0,-16.985042735042732
1620,US Open,2024,Hard,2,0,0,0,0,,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,56.0,0.005833333333333302,24.0,0,0,0,0,0,0,0,18.0,65.0,1,US Open_2024,0,0,324.0,62.5,-0.48504273504273243
1621,US Open,2024,Hard,2,0,0,0,0,,0,0,0,0,0,0,0,1,0,1.0,1.0,1.0,91.0,0.02354920100925151,0.0,0,0,0,0,0,0,0,0.0,44.5,1,US Open_2024,0,0,0.0,91.0,28.014957264957268
1622,US Open,2024,Hard,2,1,1,1,0,,0,0,0,1,0,1,0,1,0,1.0,1.0,1.0,45.0,0.0595611285266458,0.0,0,0,1,0,0,0,0,0.0,31.0,0,US Open_2024,1,1,0.0,67.0,4.014957264957268
1623,US Open,2024,Hard,2,1,1,1,0,,0,0,0,0,0,0,0,1,0,1.0,1.0,1.0,259.5,0.00661785412559851,105.0,0,0,0,0,0,0,0,9.0,24.5,1,US Open_2024,0,0,81.0,51.0,-11.985042735042732
1624,US Open,2024,Hard,2,1,1,1,0,,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,585.5,0.07675438596491224,81.0,1,0,0,0,0,0,0,6.5,215.0,1,US Open_2024,0,0,42.25,77.5,14.514957264957268
1625,US Open,2024,Hard,2,0,0,0,0,,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,277.5,0.0636363636363636,61.0,1,0,0,0,0,0,0,9.5,60.0,1,US Open_2024,0,0,90.25,63.0,0.014957264957267569
1626,US Open,2024,Hard,2,0,0,0,0,,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,351.5,0.2990430622009569,395.0,1,0,0,0,0,0,0,9.0,15.5,1,US Open_2024,0,0,81.0,85.5,22.514957264957268
1627,US Open,2024,Hard,2,1,1,1,0,,0,0,0,1,0,1,0,1,0,0.0,0.0,0.0,187.0,0.1146938775510204,172.0,0,0,1,0,0,0,0,18.0,5.5,0,US Open_2024,1,1,324.0,57.0,-5.985042735042732
1628,US Open,2024,Hard,2,1,1,1,0,,0,0,0,1,0,0,0,1,0,0.0,1.0,1.0,114.0,0.1203914031102569,76.0,1,0,0,1,0,0,0,9.0,46.5,1,US Open_2024,1,1,81.0,15.5,-47.48504273504273
1629,US Open,2024,Hard,2,1,1,1,0,,0,0,0,0,0,0,0,1,0,1.0,1.0,1.0,494.5,0.4191176470588235,849.0,0,0,0,0,0,0,0,11.0,128.0,1,US Open_2024,0,0,121.0,91.0,28.014957264957268
1630,US Open,2024,Hard,2,1,1,1,0,,0,0,0,1,0,1,0,1,0,1.0,1.0,1.0,185.0,0.3518518518518519,182.0,0,0,1,0,0,0,0,8.5,26.0,0,US Open_2024,1,1,72.25,91.0,28.014957264957268
1631,US Open,2024,Hard,2,1,1,1,0,,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,170.5,0.1427566807313642,107.0,1,0,0,0,0,0,0,10.0,21.0,1,US Open_2024,0,0,100.0,85.0,22.014957264957268
1632,US Open,2024,Hard,2,0,0,0,0,,0,0,0,0,0,0,0,1,0,1.0,1.0,1.0,76.0,,68.0,0,0,0,0,0,0,0,0.0,36.0,1,US Open_2024,0,0,0.0,51.0,-11.985042735042732
1633,US Open,2024,Hard,2,0,0,0,0,,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,684.0,,984.0,0,0,0,0,0,0,0,8.0,811.5,1,US Open_2024,0,0,64.0,49.0,-13.985042735042732
1634,US Open,2024,Hard,2,0,0,0,0,,0,0,0,0,0,0,0,1,0,1.0,1.0,1.0,53.0,0.01468486029889537,44.0,0,0,0,0,0,0,0,8.0,11.5,1,US Open_2024,0,0,64.0,71.0,8.014957264957268
1635,US Open,2024,Hard,2,0,0,0,0,,0,0,0,0,0,0,0,1,0,1.0,1.0,1.0,661.5,0.1619047619047619,1181.0,0,0,0,0,0,0,0,6.0,18.0,1,US Open_2024,0,0,36.0,71.0,8.014957264957268
1636,US Open,2024,Hard,2,1,1,0,0,,1,0,0,1,0,1,0,1,0,0.0,0.0,0.0,144.0,0.1067982594437787,162.0,0,0,0,0,0,0,0,15.0,64.0,0,US Open_2024,0,1,225.0,54.5,-8.485042735042732
1637,US Open,2024,Hard,2,1,1,1,0,,0,0,0,0,0,0,0,1,0,1.0,1.0,1.0,95.0,0.03714923469387749,46.0,1,0,0,0,0,0,0,4.5,38.0,1,US Open_2024,0,0,20.25,91.0,28.014957264957268
1638,US Open,2024,Hard,2,0,0,0,0,,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,19.0,,8.0,0,0,0,0,0,0,0,23.0,407.0,1,US Open_2024,0,0,529.0,50.5,-12.485042735042732
1639,US Open,2024,Hard,2,0,0,0,0,,0,0,0,0,0,0,0,1,0,1.0,1.0,1.0,118.5,0.04398355086715544,23.0,0,0,0,0,0,0,0,17.0,29.5,1,US Open_2024,0,0,289.0,91.0,28.014957264957268
1640,US Open,2024,Hard,2,0,0,0,0,,0,0,0,0,0,0,0,1,0,1.0,1.0,1.0,1395.0,0.0,212.0,0,0,0,0,0,0,0,0.0,58.5,1,US Open_2024,0,0,0.0,91.0,28.014957264957268
1641,US Open,2024,Hard,2,1,1,1,0,,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,279.0,0.02962962962962973,256.0,1,0,0,1,0,0,0,8.0,35.0,1,US Open_2024,1,1,64.0,32.0,-30.985042735042732
1642,US Open,2024,Hard,2,0,0,0,0,,0,0,0,0,0,0,0,1,0,1.0,1.0,1.0,299.5,0.05797101449275366,107.0,0,0,0,0,0,0,0,3.0,7.5,1,US Open_2024,0,0,9.0,71.0,8.014957264957268
1643,US Open,2024,Hard,2,0,0,0,0,,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,259.5,0.1666666666666666,293.0,0,0,0,0,0,0,0,6.0,9.5,1,US Open_2024,0,0,36.0,80.0,17.014957264957268
1644,US Open,2024,Hard,2,1,1,1,0,,1,0,0,1,0,1,0,1,0,0.0,1.0,1.0,43.0,0.006762041898193405,22.0,0,0,0,0,0,0,0,16.5,61.0,0,US Open_2024,0,1,272.25,89.5,26.514957264957268
1645,US Open,2024,Hard,2,0,0,0,0,,0,0,0,0,0,0,0,1,0,1.0,1.0,1.0,334.0,0.1291755508173419,154.0,1,0,0,0,0,0,0,13.0,517.0,1,US Open_2024,0,0,169.0,71.0,8.014957264957268
1646,US Open,2024,Hard,2,1,1,1,0,,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,55.0,0.0276107377274693,4.0,0,0,0,0,0,0,0,15.0,20.0,1,US Open_2024,0,0,225.0,23.5,-39.48504273504273
1647,US Open,2024,Hard,2,0,0,0,0,,0,0,0,0,0,0,0,1,0,0.0,1.0,1.0,226.0,0.1976744186046512,228.0,1,0,0,0,0,0,0,10.0,31.5,1,US Open_2024,0,0,100.0,18.0,-44.98504273504273
1648,US Open,2024,Hard,2,0,0,0,0,,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,476.5,,799.0,0,0,0,0,0,0,0,15.0,231.0,1,US Open_2024,0,0,225.0,47.0,-15.985042735042732
1649,US Open,2024,Hard,2,0,0,0,0,,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,639.5,0.1939799331103678,459.0,1,0,0,0,0,0,0,7.0,638.5,1,US Open_2024,0,0,49.0,38.5,-24.485042735042732
1650,US Open,2024,Hard,2,0,0,0,0,,0,0,0,0,0,0,0,1,0,1.0,1.0,1.0,63.5,0.02885616102110949,11.0,0,0,0,0,0,0,0,19.0,3.5,1,US Open_2024,0,0,361.0,80.0,17.014957264957268
1651,US Open,2024,Hard,3,1,1,1,0,,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,65.0,0.01926973406500632,32.0,0,0,0,0,0,0,0,15.5,1.0,1,US Open_2024,0,0,240.25,67.5,4.514957264957268
1652,US Open,2024,Hard,3,0,0,0,0,,0,0,0,1,0,1,0,1,0,0.0,0.0,0.0,31.0,0.002161769380989109,18.0,0,0,0,0,0,0,0,16.5,44.5,0,US Open_2024,0,0,272.25,85.5,22.514957264957268
1653,US Open,2024,Hard,3,1,1,1,0,,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,24.5,0.04232018933771908,1.0,0,0,0,0,0,0,0,9.5,215.0,1,US Open_2024,0,0,90.25,65.5,2.5149572649572676
1654,US Open,2024,Hard,3,1,1,1,0,,0,0,0,1,0,1,0,1,0,0.0,0.0,0.0,60.0,0.09519912711402073,8.0,0,0,0,0,0,0,0,11.0,15.5,0,US Open_2024,0,0,121.0,78.5,15.514957264957268
1655,US Open,2024,Hard,3,1,1,1,0,,0,0,0,0,0,0,0,1,0,0.0,1.0,1.0,46.5,0.1277343346308863,9.0,1,0,0,0,0,0,0,6.0,5.5,1,US Open_2024,0,0,36.0,89.5,26.514957264957268
1656,US Open,2024,Hard,3,0,0,0,0,,0,0,0,1,0,1,0,1,0,1.0,1.0,1.0,128.0,0.1876607968027976,58.0,0,0,0,0,0,0,0,17.0,26.0,0,US Open_2024,0,0,289.0,71.0,8.014957264957268
1657,US Open,2024,Hard,3,1,1,1,0,,0,0,0,1,0,0,0,1,0,1.0,1.0,1.0,36.0,0.008045881472861782,4.0,0,0,0,1,0,0,0,26.0,21.0,1,US Open_2024,1,1,676.0,38.0,-24.985042735042732
1658,US Open,2024,Hard,3,0,0,0,0,,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,811.5,0.3121693121693122,681.0,1,0,0,0,0,0,0,4.0,11.5,1,US Open_2024,0,0,16.0,72.0,9.014957264957268
1659,US Open,2024,Hard,3,1,1,1,0,,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,64.0,0.1418613861386139,4.0,0,0,0,0,0,0,0,14.0,18.0,1,US Open_2024,0,0,196.0,47.0,-15.985042735042732
1660,US Open,2024,Hard,3,1,1,1,0,,0,0,0,1,0,1,0,1,0,0.0,1.0,1.0,38.0,0.1192116440484824,2.0,0,0,1,0,0,0,0,9.0,407.0,0,US Open_2024,1,1,81.0,90.0,27.014957264957268
1661,US Open,2024,Hard,3,1,1,1,0,,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,58.5,0.01275510204081642,13.0,0,0,0,1,0,0,0,15.0,29.5,1,US Open_2024,1,1,225.0,29.5,-33.48504273504273
1662,US Open,2024,Hard,3,1,1,1,0,,0,0,0,1,0,0,0,1,0,1.0,1.0,1.0,35.0,0.006165839829907926,0.0,0,0,0,1,0,0,0,10.5,7.5,1,US Open_2024,1,1,110.25,75.0,12.014957264957268
1663,US Open,2024,Hard,3,1,1,1,0,,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,61.0,0.02150537634408611,12.0,0,0,0,0,0,0,0,6.0,9.5,1,US Open_2024,0,0,36.0,75.5,12.514957264957268
1664,US Open,2024,Hard,3,0,0,0,0,,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,517.0,,712.0,1,0,0,0,0,0,0,0.0,20.0,1,US Open_2024,0,0,0.0,42.0,-20.985042735042732
1665,US Open,2024,Hard,3,1,1,1,0,,0,0,0,1,0,1,0,1,0,1.0,1.0,1.0,231.0,0.006071645415907767,38.0,0,0,1,0,0,0,0,0.0,31.5,0,US Open_2024,1,1,0.0,91.0,28.014957264957268
1666,US Open,2024,Hard,3,0,0,0,0,,0,0,0,0,0,0,0,1,0,0.0,1.0,1.0,638.5,0.08015640273704791,461.0,0,0,0,0,0,0,0,13.5,3.5,1,US Open_2024,0,0,182.25,48.5,-14.485042735042732
1667,US Open,2024,Hard,4,0,0,0,0,,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,44.5,0.005719514985129237,7.0,0,0,0,0,0,0,0,15.0,1.0,1,US Open_2024,0,0,225.0,59.5,-3.4850427350427324
1668,US Open,2024,Hard,4,1,1,1,0,,0,0,0,0,0,0,0,1,0,1.0,1.0,1.0,215.0,0.06001984126984139,262.0,0,0,0,0,0,0,0,7.0,15.5,1,US Open_2024,0,0,49.0,27.0,-35.98504273504273
1669,US Open,2024,Hard,4,1,1,1,0,,0,0,0,0,0,0,0,1,0,0.0,1.0,1.0,5.5,0.06283712425079746,1.0,0,0,0,0,0,0,0,15.0,26.0,1,US Open_2024,0,0,225.0,90.0,27.014957264957268
1670,US Open,2024,Hard,4,0,0,0,0,,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,11.5,0.00784762663215699,1.0,0,0,0,0,0,0,0,16.0,21.0,1,US Open_2024,0,0,256.0,76.0,13.014957264957268
1671,US Open,2024,Hard,4,1,1,1,0,,0,0,0,1,0,1,0,1,0,1.0,1.0,1.0,407.0,0.1666666666666667,60.0,0,0,0,0,0,0,0,6.0,18.0,0,US Open_2024,0,0,36.0,91.0,28.014957264957268
